MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,60.0,8072,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,990,Ex,Y,SBrkr,0,990,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,64,0,0,Sin_Cerca,5,2009,WD,Normal,138000
20,RM,100.0,12000,Sin_Acceso,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,7,1948,2005,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,Ex,Y,SBrkr,0,1122,1,0,1,0,2,Gd,Typ,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,0,36,0,0,GdWo,5,2008,WD,Normal,147000
20,RL,66.5,7153,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,Gd,Y,SBrkr,0,1294,1,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,112,51,0,0,GdWo,6,2008,WD,Normal,179200
20,RL,100.0,17500,Sin_Acceso,Reg,Lvl,Inside,Gtl,Crawfor,PosA,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,TA,Y,SBrkr,0,1902,1,0,2,0,3,Ex,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,0,207,162,0,Sin_Cerca,5,2010,WD,Normal,335000
20,RL,68.0,8814,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,Gable,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,Ex,Y,SBrkr,0,1274,1,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,264,98,0,0,Sin_Cerca,1,2007,New,Partial,203000
60,RL,91.0,9572,Sin_Acceso,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,1453,Ex,Y,SBrkr,1357,2810,0,0,2,1,4,Gd,Typ,1,Ex,Attchd,RFn,2,Gd,Gd,Y,500,0,0,0,Sin_Cerca,6,2007,WD,Normal,302000
60,RL,108.0,14774,Sin_Acceso,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,Ex,Y,SBrkr,1177,2599,0,0,2,1,4,Gd,Typ,1,TA,BuiltIn,Fin,3,TA,TA,Y,668,30,0,0,Sin_Cerca,5,2010,WD,Normal,333168
20,RL,60.0,8190,Sin_Acceso,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,Ex,Y,SBrkr,0,948,1,0,1,0,3,TA,Typ,1,TA,Detchd,Unf,1,TA,TA,Y,0,36,0,0,Sin_Cerca,10,2007,WD,Normal,119000
60,RL,85.0,11075,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,5,1969,1969,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,TA,Y,SBrkr,1020,2112,0,0,2,1,4,TA,Typ,2,Gd,Attchd,Unf,2,TA,TA,Y,280,0,0,0,Sin_Cerca,6,2008,WD,Normal,206900
20,RL,61.0,10226,Sin_Acceso,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,Ex,Y,SBrkr,0,1630,1,0,2,0,3,Ex,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,172,42,0,0,Sin_Cerca,1,2009,WD,Normal,295493
120,FV,47.0,4230,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,Ex,Y,SBrkr,0,1352,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,241,0,0,Sin_Cerca,4,2007,New,Partial,208900
20,RL,70.0,14781,Sin_Acceso,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,Ex,Y,SBrkr,0,1787,0,0,2,0,3,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,198,150,0,0,Sin_Cerca,8,2006,WD,Normal,275000
20,RL,75.0,10215,Sin_Acceso,Reg,Bnk,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,Ex,Y,SBrkr,0,948,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Unf,1,TA,TA,Y,0,0,0,0,Sin_Cerca,2,2007,WD,Normal,111000
20,RL,70.0,8400,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,1478,Gd,Y,SBrkr,0,1478,1,0,1,1,3,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,114,0,0,216,Sin_Cerca,6,2009,WD,Normal,156500
20,RL,52.0,6627,Sin_Acceso,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,1Story,3,6,1949,1950,Hip,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Sin_Sotano,Sin_Sotano,Sin_Sotano,Sin_Sotano,0,Sin_Sotano,0,0,0,TA,N,SBrkr,0,720,0,0,1,0,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,Fa,Y,0,0,0,0,Sin_Cerca,7,2008,WD,Normal,72500
60,RL,107.0,10186,Sin_Acceso,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,Ex,Y,SBrkr,862,1923,1,0,2,1,3,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,240,39,0,0,Sin_Cerca,6,2010,WD,Normal,190000
30,RL,50.0,5330,Sin_Acceso,Reg,HLS,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,420,Gd,Y,SBrkr,0,708,0,0,1,0,2,Fa,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,Y,164,0,0,0,Sin_Cerca,12,2009,WD,Normal,82500
20,RL,75.0,9986,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,Ex,Y,SBrkr,0,1795,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,49,0,0,Sin_Cerca,2,2007,New,Partial,147000
30,RM,40.0,3636,Sin_Acceso,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,4,1922,1950,Gable,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,796,Fa,N,SBrkr,0,796,0,0,1,0,2,TA,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,N,0,0,100,0,MnPrv,1,2008,WD,Normal,55000
30,RH,70.0,4270,Sin_Acceso,Reg,Bnk,Inside,Mod,Edwards,Norm,1Fam,1Story,3,6,1931,2006,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,Ex,Y,SBrkr,0,774,0,0,1,0,3,Gd,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,Y,0,0,286,0,Sin_Cerca,5,2007,WD,Normal,79000
20,RL,60.0,6600,Sin_Acceso,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,Ex,Y,SBrkr,0,816,0,1,1,0,3,Gd,Typ,1,Ex,Attchd,Unf,1,TA,TA,Y,0,0,0,0,MnPrv,10,2008,WD,Normal,130500
50,RM,60.0,10440,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,Ex,Y,SBrkr,1208,2792,0,0,2,0,5,TA,Mod,2,TA,Detchd,Unf,2,Fa,TA,Y,0,547,0,480,MnPrv,6,2008,WD,Normal,256000
60,RL,63.0,9084,Sin_Acceso,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,Gd,Y,SBrkr,677,1632,0,0,2,1,3,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,28,0,0,Sin_Cerca,6,2006,WD,Normal,176500
20,RL,85.0,10000,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,Ex,Y,SBrkr,0,1588,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,144,45,0,0,Sin_Cerca,12,2007,WD,Normal,227000
80,RL,55.0,10780,Sin_Acceso,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,Gd,Y,SBrkr,0,954,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,0,0,0,Sin_Cerca,7,2006,WD,Normal,132500
20,RL,67.0,8877,Sin_Acceso,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,Ex,Y,SBrkr,0,816,1,0,1,0,2,TA,Typ,1,Gd,Detchd,Unf,1,Fa,Fa,Y,0,0,0,0,Sin_Cerca,5,2009,WD,Normal,100000
50,RM,60.0,7200,Sin_Acceso,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,803,Ex,Y,SBrkr,557,1360,0,0,1,1,2,Gd,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,0,65,190,0,MnPrv,7,2006,WD,Normal,125500
160,RM,24.0,2368,Sin_Acceso,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,BrkFace,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,TA,Y,SBrkr,600,1365,0,0,1,1,3,TA,Min1,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,0,36,0,0,Sin_Cerca,5,2009,WD,Normal,125000
20,RL,80.0,9650,Sin_Acceso,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,1350,TA,Y,SBrkr,0,1334,0,1,2,0,2,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,16,0,0,Sin_Cerca,4,2009,WD,Normal,167900
90,RL,87.0,9246,Sin_Acceso,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Duplex,1Story,5,5,1973,1973,Gable,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,1656,TA,Y,SBrkr,0,1656,0,0,2,0,4,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,211,0,0,Sin_Cerca,11,2008,WD,Normal,135000
30,RM,153.0,4118,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,1Fam,1Story,4,4,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,Fa,N,FuseA,0,693,0,0,1,0,2,Fa,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,N,0,20,0,0,Sin_Cerca,3,2006,WD,Normal,52500
60,RL,95.0,13450,Sin_Acceso,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,Ex,Y,SBrkr,941,1861,1,0,2,1,3,Gd,Typ,0,Sin_Chimenea,BuiltIn,RFn,2,TA,TA,Y,146,91,0,0,Sin_Cerca,6,2006,WD,Normal,200000
20,RL,120.0,9560,Sin_Acceso,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Hip,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,Ex,Y,SBrkr,0,864,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,RFn,1,TA,TA,Y,0,0,0,0,Sin_Cerca,6,2006,WD,Normal,128500
20,RL,70.0,8294,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,TA,Y,SBrkr,0,872,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,4,TA,TA,Y,0,0,0,0,GdWo,6,2007,WD,Normal,123000
20,RL,66.0,13695,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,Ex,Y,SBrkr,0,1114,1,0,1,0,3,Gd,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,78,0,0,Sin_Cerca,7,2008,WD,Normal,155000
60,RL,70.0,9375,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,Ex,Y,SBrkr,885,2169,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,87,0,0,Sin_Cerca,8,2007,WD,Normal,228500
50,RL,57.0,7558,Sin_Acceso,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,896,Gd,Y,SBrkr,741,1913,0,0,1,1,3,TA,Typ,1,TA,Detchd,Unf,2,Fa,Fa,Y,0,0,0,0,Sin_Cerca,3,2009,WD,Normal,177000
60,RL,85.0,11103,Sin_Acceso,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,Ex,Y,SBrkr,728,1456,0,0,2,1,3,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,0,0,0,Sin_Cerca,7,2007,New,Partial,155835
30,RM,50.0,6000,Sin_Acceso,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,960,Gd,Y,FuseA,0,960,0,0,1,0,2,Fa,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,0,0,168,0,Sin_Cerca,7,2007,WD,Normal,108500
20,RL,80.0,20781,Sin_Acceso,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,1Story,7,7,1968,2003,Hip,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,1568,TA,Y,SBrkr,0,2156,0,0,2,0,3,TA,Typ,1,Gd,Attchd,RFn,2,Gd,TA,Y,0,80,0,0,Sin_Cerca,6,2006,WD,Normal,262500
20,RL,93.0,15306,Sin_Acceso,IR1,HLS,Corner,Gtl,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,Ex,Y,SBrkr,0,1776,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,0,0,0,0,Sin_Cerca,5,2007,New,Partial,283463
20,RL,66.5,16196,Sin_Acceso,IR3,Low,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,Ex,Y,SBrkr,0,1494,1,0,2,0,3,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,402,25,0,0,Sin_Cerca,8,2007,WD,Normal,215000
70,RM,50.0,5250,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,8,5,1872,1987,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,684,Fa,N,SBrkr,1215,2358,0,0,2,0,4,TA,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,Y,0,54,20,0,Sin_Cerca,12,2008,WD,Normal,122000
90,RL,91.0,11643,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Artery,Duplex,2Story,5,5,1969,1969,Gable,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,TA,Y,SBrkr,1296,2634,1,1,2,2,6,TA,Typ,0,Sin_Chimenea,Detchd,Unf,4,TA,TA,Y,0,0,0,0,Sin_Cerca,8,2009,WD,Normal,200000
60,RL,70.0,9247,Sin_Acceso,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,6,1962,1962,Gable,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,858,Ex,Y,SBrkr,858,1716,0,0,1,1,4,TA,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,0,84,0,120,Sin_Cerca,3,2008,WD,Normal,171000
50,RM,50.0,6000,Sin_Acceso,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,TA,Y,SBrkr,390,1176,0,0,1,0,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,N,210,0,0,0,Sin_Cerca,7,2009,WD,Normal,134900
50,RL,56.0,14720,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,Ex,Y,SBrkr,1185,3238,1,0,2,1,4,Gd,Typ,1,Ex,Attchd,Fin,3,TA,TA,Y,283,86,0,0,Sin_Cerca,3,2010,WD,Normal,410000
60,RL,70.0,10316,Sin_Acceso,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,Ex,Y,SBrkr,873,1865,1,0,2,1,3,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,0,184,0,0,Sin_Cerca,6,2008,WD,Normal,235000
80,RL,102.0,10192,Sin_Acceso,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,570,Gd,Y,SBrkr,698,1920,0,0,3,0,4,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,98,0,0,GdPrv,9,2006,WD,Normal,170000
20,RL,73.0,9477,Sin_Acceso,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Gable,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,TA,Y,SBrkr,0,892,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,RFn,1,TA,TA,Y,0,0,0,0,GdWo,10,2008,WD,Normal,110000
20,RL,73.0,12537,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,5,6,1971,2008,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,Ex,Y,SBrkr,0,1078,1,0,1,1,3,TA,Typ,1,Fa,Attchd,Fin,2,TA,TA,Y,0,0,0,0,Sin_Cerca,4,2010,WD,Normal,149900
160,FV,73.5,2117,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,Ex,Y,SBrkr,804,1573,0,0,2,1,3,Gd,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,32,0,0,Sin_Cerca,6,2010,WD,Normal,177500
20,RL,129.0,16737,Sin_Acceso,Reg,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,Ex,Y,SBrkr,0,1980,1,0,2,0,3,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,194,45,0,0,Sin_Cerca,9,2006,WD,Normal,315000
70,RL,51.0,9842,Sin_Acceso,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,Ex,Y,SBrkr,1611,2601,0,0,3,1,4,TA,Typ,0,Sin_Chimenea,BuiltIn,RFn,2,TA,TA,Y,183,0,301,0,Sin_Cerca,5,2008,WD,Normal,189000
20,RL,124.0,16158,Sin_Acceso,IR1,Low,Inside,Mod,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,Hip,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,Ex,Y,SBrkr,0,1530,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,168,36,0,0,Sin_Cerca,6,2009,WD,Normal,260000
50,RL,73.0,12513,Sin_Acceso,IR1,Lvl,FR2,Gtl,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,715,Gd,Y,SBrkr,457,1738,0,0,2,0,4,TA,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,55,0,0,0,Sin_Cerca,6,2009,WD,Normal,104900
60,RL,73.0,8499,Sin_Acceso,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,616,Ex,Y,SBrkr,796,1412,0,0,2,1,3,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,0,36,0,0,Sin_Cerca,3,2007,New,Partial,156932
160,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,Y,SBrkr,600,1200,0,0,2,1,2,Gd,Typ,0,Sin_Chimenea,Detchd,RFn,2,TA,TA,Y,0,166,0,0,Sin_Cerca,4,2006,WD,Abnorml,144152
60,FV,73.5,7500,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,Ex,Y,SBrkr,860,1674,1,0,2,1,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,96,0,0,Sin_Cerca,1,2010,WD,Normal,216000
